,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Monthly_Gross_Mil,Studio
0,The Spitfire Grill,8,772292,538784,0,Sony Pictures
0,The Fifth Element,8,314822750,1244242,1,Sony Pictures
0,Men in Black,8,1128284373,35396776,35,Sony Pictures
0,Anaconda,8,261058706,952674,0,Sony Pictures
0,Air Force One,8,647102327,100394153,100,Sony Pictures
0,My Best Friend's Wedding,8,580440486,13836011,13,Sony Pictures
0,Masterminds,8,3322524,1860432,1,Sony Pictures
0,Excess Baggage,8,7179415,7179415,7,Sony Pictures
0,Can't Hardly Wait,8,75648573,380398,0,Sony Pictures
0,Godzilla,8,541370696,669164,0,Sony Pictures
0,Madeline,8,110286552,2896416,2,Sony Pictures
0,The Mask of Zorro,8,324398154,19700450,19,Sony Pictures
0,Dance With Me,8,16621375,10260190,10,Sony Pictures
0,Limbo,8,1981315,28757,0,Sony Pictures
0,Run Lola Run,8,18191894,1642316,1,Sony Pictures
0,Dick,8,23137073,5028426,5,Sony Pictures
0,Mysteries of Egypt,8,221655860,4143263,4,Sony Pictures
0,Baby Geniuses,8,108258516,187405,0,Sony Pictures
0,The Loss of Sexual Innocence,8,1374511,122442,0,Sony Pictures
0,The Thirteenth Floor,8,23592030,69962,0,Sony Pictures
0,Big Daddy,8,634648620,6066215,6,Sony Pictures
0,Muppets From Space,8,62778956,1499043,1,Sony Pictures
0,Arlington Road,8,94993281,1061833,1,Sony Pictures
0,Universal Soldier II: The R…,8,14723054,8502447,8,Sony Pictures
0,East-West,8,8930482,126537,0,Sony Pictures
0,Loser,8,30138728,1394727,1,Sony Pictures
0,Hollow Man,8,224259568,67684741,67,Sony Pictures
0,The Big Blue,8,235682,23756,0,Sony Pictures
0,The Patriot,8,437453059,7723923,7,Sony Pictures
0,Center Stage,8,34107267,180440,0,Sony Pictures
0,Godzilla 2000,8,14058011,8207445,8,Sony Pictures
0,Final Fantasy: The Spirits …,8,127889079,945571,0,Sony Pictures
0,The Luzhin Defence,8,4105738,96030,0,Sony Pictures
0,America's Sweethearts,8,435285863,25016717,25,Sony Pictures
0,The Animal,8,222584729,484215,0,Sony Pictures
0,Baby Boy,8,142864664,582367,0,Sony Pictures
0,Men in Black 2,8,941153222,13148494,13,Sony Pictures
0,The Master of Disguise,8,151125468,37558449,37,Sony Pictures
0,Mr. Deeds,8,618283708,5905369,5,Sony Pictures
0,Stuart Little 2,8,286792528,21371129,21,Sony Pictures
0,The Believer,8,910701,53082,0,Sony Pictures
0,Spider-Man,8,1210881703,435753,0,Sony Pictures
0,xXx,8,393001798,125192389,125,Sony Pictures
0,Love and a Bullet,8,14787,14787,0,Sony Pictures
0,Daddy Day Care,8,512257766,2196047,2,Sony Pictures
0,Gigli,8,11031477,6050033,6,Sony Pictures
0,Charlie's Angels: Full Thro…,8,489310661,6361361,6,Sony Pictures
0,Anger Management,8,271081048,137193,0,Sony Pictures
0,Masked and Anonymous,8,1253002,268438,0,Sony Pictures
0,Bad Boys II,8,641579567,36795767,36,Sony Pictures
0,Identity,8,52131264,60987,0,Sony Pictures
0,S.W.A.T.,8,324951845,104213629,104,Sony Pictures
0,Hollywood Homicide,8,60372155,146724,0,Sony Pictures
0,The Medallion,8,28321316,17664171,17,Sony Pictures
0,Little Black Book,8,67000956,20026493,20,Sony Pictures
0,White Chicks,8,138157734,552585,0,Sony Pictures
0,Riding Giants,8,6562321,830064,0,Sony Pictures
0,Spider-Man 2,8,1454823403,19298313,19,Sony Pictures
0,Carandiru,8,426435,3533,0,Sony Pictures
0,She Hate Me,8,938637,195188,0,Sony Pictures
0,Bon Voyage,8,4706210,6238,0,Sony Pictures
0,The Mother,8,3444811,36206,0,Sony Pictures
0,Facing Window,8,1452602,51129,0,Sony Pictures
0,Anacondas: The Hunt for the…,8,15852278,15852278,15,Sony Pictures
0,Super Babies: Baby Geniuses 2,8,4282318,4282318,4,Sony Pictures
0,Stealth,8,121178227,12961441,12,Sony Pictures
0,Bewitched,8,123831653,1007130,1,Sony Pictures
0,Deuce Bigalow: European Gigolo,8,53496823,20934624,20,Sony Pictures
0,The Cave,8,8014209,8014209,8,Sony Pictures
0,Monster House,8,263788644,18830668,18,Sony Pictures
0,Little Man,8,229984262,5743718,5,Sony Pictures
0,The Da Vinci Code,8,651920553,999604,0,Sony Pictures
0,R.V.,8,213736046,838516,0,Sony Pictures
0,Click,8,541653239,2466754,2,Sony Pictures
0,Talladega Nights: The Balla…,8,419160094,130673381,130,Sony Pictures
0,Zoom,8,27815732,11059755,11,Sony Pictures
0,Spider-Man 3,8,1009366634,378359,0,Sony Pictures
0,Daddy Day Camp,8,42152653,11901070,11,Sony Pictures
0,Surf's Up,8,234283768,1099513,1,Sony Pictures
0,I Know Who Killed Me,8,21235413,2167163,2,Sony Pictures
0,Superbad,8,223074628,95667559,95,Sony Pictures
0,The Pineapple Express,8,297475487,81757873,81,Sony Pictures
0,Step Brothers,8,446295595,51885484,51,Sony Pictures
0,You Don't Mess With the Zohan,8,497401465,1460456,1,Sony Pictures
0,Hancock,8,1121353867,16585733,16,Sony Pictures
0,The House Bunny,8,50650040,31098797,31,Sony Pictures
0,The Ugly Truth,8,323643696,24356006,24,Sony Pictures
0,Year One,8,86543646,365824,0,Sony Pictures
0,The Taking of Pelham 123,8,195789661,910885,0,Sony Pictures
0,Julie & Julia,8,218805541,73640394,73,Sony Pictures
0,District 9,8,228978169,94274121,94,Sony Pictures
0,The Other Guys,8,324832137,101466211,101,Sony Pictures
0,Salt,8,429041615,33080856,33,Sony Pictures
0,Grown Ups,8,633987359,6181586,6,Sony Pictures
0,Eat Pray Love,8,152922721,64104034,64,Sony Pictures
0,Takers,8,26450825,26450825,26,Sony Pictures
0,The Smurfs,8,446936245,72750781,72,Sony Pictures
0,Attack the Block,8,2267545,247167,0,Sony Pictures
0,Zookeeper,8,305382863,5331394,5,Sony Pictures
0,Bad Teacher,8,392164698,849447,0,Sony Pictures
0,Friends with Benefits,8,215761894,11508752,11,Sony Pictures
0,30 Minutes or Less,8,81761808,33197707,33,Sony Pictures
0,Colombiana,8,14562122,14562122,14,Sony Pictures
0,Men in Black 3,8,890637956,2919761,2,Sony Pictures
0,The Amazing Spider-Man,8,1286489315,13665028,13,Sony Pictures
0,Hope Springs,8,171562259,54719439,54,Sony Pictures
0,The Pirates! Band of Misfits,8,31051126,66732,0,Sony Pictures
0,Total Recall,8,250813928,57160131,57,Sony Pictures
0,Sparkle,8,57193996,22594077,22,Sony Pictures
0,Premium Rush,8,22786887,14431690,14,Sony Pictures
0,White House Down,8,361373896,1802638,1,Sony Pictures
0,After Earth,8,120812874,317349,0,Sony Pictures
0,The Smurfs 2,8,280701245,57714328,57,Sony Pictures
0,This is the End,8,483453849,1045665,1,Sony Pictures
0,Grown Ups 2,8,633369171,22023816,22,Sony Pictures
0,Elysium,8,258349240,81977267,81,Sony Pictures
0,The Mortal Instruments: Cit…,8,47849790,25644204,25,Sony Pictures
0,One Direction: This is Us,8,19890510,19890510,19,Sony Pictures
0,Sex Tape,8,187394019,7841609,7,Sony Pictures
0,Deliver Us from Evil,8,30557547,127899,0,Sony Pictures
0,22 Jump Street,8,949892187,3437402,3,Sony Pictures
0,The Amazing Spider-Man 2,8,202817065,685820,0,Sony Pictures
0,When the Game Stands Tall,8,30460808,19790716,19,Sony Pictures
0,Ricki and the Flash,8,73404962,24287525,24,Sony Pictures
0,Pixels,8,268414248,19234010,19,Sony Pictures
0,War Room,8,15313458,15313458,15,Sony Pictures
0,The Shallows,8,218114194,618611,0,Sony Pictures
0,The Angry Birds Movie,8,429676995,360426,0,Sony Pictures
0,My Best Friendâs Wedding,8,140330,77043,0,Sony Pictures
0,Sausage Party,8,205490653,83146124,83,Sony Pictures
0,Donât Breathe,8,35423952,35423952,35,Sony Pictures
0,The Emoji Movie,8,276362484,40775010,40,Sony Pictures
0,Mubarakan,8,1466577,260585,0,Sony Pictures
0,Baby Driver,8,405619570,9554326,9,Sony Pictures
0,The Dark Tower,8,153466611,45831894,45,Sony Pictures
0,Rough Night,8,66081127,157198,0,Sony Pictures
0,Spider-Man: Homecoming,8,1246674703,34293770,34,Sony Pictures
0,All Saints,8,2196923,2196923,2,Sony Pictures
0,One From the Heart,2,456079,456079,0,Sony Pictures
0,Gandhi,2,69480580,13591244,13,Sony Pictures
0,The Toy,2,91784626,2306509,2,Sony Pictures
0,Tootsie,2,452310880,30407617,30,Sony Pictures
0,Educating Rita,2,52955364,1688833,1,Sony Pictures
0,Christine,2,20572123,695721,0,Sony Pictures
0,The Dresser,2,4098458,1243029,1,Sony Pictures
0,The Big Chill,2,212505283,3895318,3,Sony Pictures
0,Starman,2,107638609,3343313,3,Sony Pictures
0,A Passage to India,2,60947136,11965567,11,Sony Pictures
0,Micki + Maude,2,96286349,3952417,3,Sony Pictures
0,A Soldier's Story,2,42286273,913703,0,Sony Pictures
0,Fast Forward,2,1747573,1747573,1,Sony Pictures
0,Murphy's Romance,2,65760636,14537961,14,Sony Pictures
0,White Nights,2,41678908,886669,0,Sony Pictures
0,Quicksilver,2,16446263,6897703,6,Sony Pictures
0,Light of Day,2,19324414,8402788,8,Sony Pictures
0,The Last Emperor,2,61233558,8144707,8,Sony Pictures
0,True Believer,2,3604976,3604976,3,Sony Pictures
0,Steel Magnolias,2,282332928,8233760,8,Sony Pictures
0,Revenge,2,18104213,10957555,10,Sony Pictures
0,Glory,2,35592884,5312605,5,Sony Pictures
0,Awakenings,2,71149726,9360615,9,Sony Pictures
0,L.A. Story,2,41689855,18297177,18,Sony Pictures
0,A Few Good Men,2,250642805,7234079,7,Sony Pictures
0,Groundhog Day,2,83932811,38050013,38,Sony Pictures
0,My Girl 2,2,6051039,6051039,6,Sony Pictures
0,Higher Learning,2,142421658,6062393,6,Sony Pictures
0,Before Sunrise,2,12349155,2907084,2,Sony Pictures
0,The Professional,2,57490210,371298,0,Sony Pictures
0,Legends of the Fall,2,206423408,20366885,20,Sony Pictures
0,Little Women,2,181817168,6051602,6,Sony Pictures
0,Immortal Beloved,2,33533002,2777423,2,Sony Pictures
0,The Quick and the Dead,2,37902473,16010090,16,Sony Pictures
0,The Shawshank Redemption,2,19180101,2286390,2,Sony Pictures
0,Screamers,2,5476321,1575276,1,Sony Pictures
0,The American President,2,116724804,469841,0,Sony Pictures
0,The Juror,2,68996203,21465303,21,Sony Pictures
0,Jumanji,2,365949652,6688882,6,Sony Pictures
0,Othello,2,2409273,1661057,1,Sony Pictures
0,Sense and Sensibility,2,110554291,14093654,14,Sony Pictures
0,City Hall,2,24548758,14982656,14,Sony Pictures
0,Mary Reilly,2,3530711,3530711,3,Sony Pictures
0,Bottle Rocket,2,177326,170100,0,Sony Pictures
0,The People vs. Larry Flynt,2,78273657,1773660,1,Sony Pictures
0,The Mirror Has Two Faces,2,123436977,319568,0,Sony Pictures
0,Beverly Hills Ninja,2,114087428,4107181,4,Sony Pictures
0,Jerry Maguire,2,519453975,18150641,18,Sony Pictures
0,Hamlet,2,11977314,1835110,1,Sony Pictures
0,Fools Rush In,2,51149250,22285860,22,Sony Pictures
0,Absolute Power,2,89182224,38361087,38,Sony Pictures
0,Donnie Brasco,2,15522931,15522931,15,Sony Pictures
0,Booty Call,2,9755443,8179615,8,Sony Pictures
0,Ghosts of Mississippi,2,12959612,80838,0,Sony Pictures
0,Desperate Measures,2,36803140,5886349,5,Sony Pictures
0,Zero Effect,2,4622972,1259358,1,Sony Pictures
0,As Good as it Gets,2,419892763,26756051,26,Sony Pictures
0,The Replacement Killers,2,62017071,18620880,18,Sony Pictures
0,Spiceworld,2,107952853,8856656,8,Sony Pictures
0,Starship Troopers,2,109199159,290424,0,Sony Pictures
0,I Know What You Did Last Su…,2,213403410,783543,0,Sony Pictures
0,Palmetto,2,9493154,5655815,5,Sony Pictures
0,I Still Know What You Did L…,2,79862843,88965,0,Sony Pictures
0,Still Crazy,2,929722,133442,0,Sony Pictures
0,Gloria,2,8221310,184930,0,Sony Pictures
0,Jawbreaker,2,4903953,2901796,2,Sony Pictures
0,8MM,2,18315537,18315537,18,Sony Pictures
0,"Girl, Interrupted",2,109875767,6103000,6,Sony Pictures
0,Mysteries of Egypt,2,117311550,1358663,1,Sony Pictures
0,Stuart Little,2,533432163,12506654,12,Sony Pictures
0,Blue Streak,2,68208190,49632,0,Sony Pictures
0,The End of the Affair,2,39232913,3074774,3,Sony Pictures
0,The Third Miracle,2,1472254,253801,0,Sony Pictures
0,The Messenger: The Story of…,2,14271297,44561,0,Sony Pictures
0,Hanging Up,2,46319442,27754850,27,Sony Pictures
0,Snatch,2,105806144,11298373,11,Sony Pictures
0,Finding Forrester,2,185332986,12321651,12,Sony Pictures
0,The Crimson Rivers,2,303809,133440,0,Sony Pictures
0,Charlie's Angels,2,500720743,493604,0,Sony Pictures
0,Vertical Limit,2,271747491,1674468,1,Sony Pictures
0,The Wedding Planner,2,171842823,35919234,35,Sony Pictures
0,Saving Silverman,2,42189649,17701365,17,Sony Pictures
0,Ali,2,116327614,224320,0,Sony Pictures
0,Black Hawk Down,2,369037268,38421995,38,Sony Pictures
0,Not Another Teen Movie,2,37882551,35120,0,Sony Pictures
0,Metropolis (2002),2,1465129,328385,0,Sony Pictures
0,The Mothman Prophecies,2,120288099,20449439,20,Sony Pictures
0,Slackers,2,8502562,4814244,4,Sony Pictures
0,National Security,2,142105694,2646375,2,Sony Pictures
0,Maid in Manhattan,2,371653098,808396,0,Sony Pictures
0,Darkness Falls,2,120658837,8616706,8,Sony Pictures
0,Adaptation,2,76168805,4049934,4,Sony Pictures
0,Half Past Dead,2,15567860,23942,0,Sony Pictures
0,The Company,2,6509977,644104,0,Sony Pictures
0,Something's Gotta Give,2,481064567,10130886,10,Sony Pictures
0,The Statement,2,2787873,67185,0,Sony Pictures
0,Mona Lisa Smile,2,254319076,746481,0,Sony Pictures
0,Big Fish,2,255883730,9383586,9,Sony Pictures
0,You Got Served,2,136037796,20012313,20,Sony Pictures
0,Les Triplettes de Belleville,2,15980312,2716507,2,Sony Pictures
0,The Missing,2,53748426,155133,0,Sony Pictures
0,50 First Dates,2,219138644,91711242,91,Sony Pictures
0,Are We There Yet?,2,265523394,36474799,36,Sony Pictures
0,Being Julia,2,23192611,2692748,2,Sony Pictures
0,Closer,2,67862969,399603,0,Sony Pictures
0,Boogeyman,2,145944288,45154985,45,Sony Pictures
0,Hitch,2,285209611,125886174,125,Sony Pictures
0,Man of the House,2,10475893,10475893,10,Sony Pictures
0,When a Stranger Calls,2,150033402,45951685,45,Sony Pictures
0,Fun With Dick And Jane,2,439105543,3280931,3,Sony Pictures
0,Underworld: Evolution,2,235693254,14031507,14,Sony Pictures
0,Memoirs of a Geisha,2,225259956,2278555,2,Sony Pictures
0,The Pink Panther,2,138216161,62784927,62,Sony Pictures
0,Freedomland,2,19550619,11672474,11,Sony Pictures
0,The Second Chance,2,655528,399269,0,Sony Pictures
0,Casino Royale,2,666201654,1566150,1,Sony Pictures
0,Stomp the Yard,2,237505579,8855194,8,Sony Pictures
0,The Pursuit of Happyness,2,644290242,8335388,8,Sony Pictures
0,The Messengers,2,109777140,33748074,33,Sony Pictures
0,Catch and Release,2,42985690,6099302,6,Sony Pictures
0,Ghost Rider,2,142217473,83257376,83,Sony Pictures
0,Untraceable,2,131238863,14637283,14,Sony Pictures
0,The Water Horse: Legend of …,2,80543038,765353,0,Sony Pictures
0,First Sunday,2,150374291,2816463,2,Sony Pictures
0,Vantage Point,2,72185249,44180749,44,Sony Pictures
0,The Other Boleyn Girl,2,10612234,10612234,10,Sony Pictures
0,Paul Blart: Mall Cop,2,465142252,43440817,43,Sony Pictures
0,Not Easily Broken,2,10572742,184751,0,Sony Pictures
0,Underworld 3: Rise of the L…,2,176515651,10043776,10,Sony Pictures
0,The Pink Panther 2,2,102458966,33298843,33,Sony Pictures
0,The International,2,53478054,22410616,22,Sony Pictures
0,Fired Up,2,17097261,10760051,10,Sony Pictures
0,2012,2,497996687,484150,0,Sony Pictures
0,Dear John,2,238016390,73844007,73,Sony Pictures
0,Planet 51,2,166775840,957809,0,Sony Pictures
0,Legion,2,153870627,8457038,8,Sony Pictures
0,The Tourist,2,268838533,851988,0,Sony Pictures
0,The Green Hornet,2,375187834,15697677,15,Sony Pictures
0,The Social Network,2,386926557,809350,0,Sony Pictures
0,Country Strong,2,40270494,1018786,1,Sony Pictures
0,The Roommate,2,116384366,36260283,36,Sony Pictures
0,Burlesque,2,39440655,87768,0,Sony Pictures
0,Just Go With It,2,192510856,81700034,81,Sony Pictures
0,The Girl with the Dragon Ta…,2,404646300,2901071,2,Sony Pictures
0,Jack and Jill,2,221648989,658332,0,Sony Pictures
0,Underworld: Awakening,2,240833885,13495848,13,Sony Pictures
0,The Vow,2,260546529,105612349,105,Sony Pictures
0,Ghost Rider: Spirit of Veng…,2,69212821,40180739,40,Sony Pictures
0,Zero Dark Thirty,2,346072331,19776532,19,Sony Pictures
0,Here Comes the Boom,2,135607166,341893,0,Sony Pictures
0,Hotel Transylvania,2,444496314,631659,0,Sony Pictures
0,Skyfall,2,1214832972,1858274,1,Sony Pictures
0,The Monuments Men,2,206807967,67501643,67,Sony Pictures
0,Captain Phillips,2,213671268,267999,0,Sony Pictures
0,RoboCop,2,138603270,52746108,52,Sony Pictures
0,American Hustle,2,573522670,12313828,12,Sony Pictures
0,Cloudy with a Chance of Mea…,2,358330126,413858,0,Sony Pictures
0,About Last Night,2,115946028,44848390,44,Sony Pictures
0,Pompeii,2,32903712,19468028,19,Sony Pictures
0,The Wedding Ringer,2,242620865,12892401,12,Sony Pictures
0,Annie,2,341812422,873834,0,Sony Pictures
0,Concussion,2,137550593,278479,0,Sony Pictures
0,The 5th Wave,2,122986259,11313021,11,Sony Pictures
0,Goosebumps,2,80030607,48949,0,Sony Pictures
0,Pride and Prejudice and Zom…,2,28116475,10818428,10,Sony Pictures
0,Hotel Transylvania 2,2,678641772,126420,0,Sony Pictures
0,Spectre,2,798975598,336741,0,Sony Pictures
0,Risen,2,40469670,24765923,24,Sony Pictures
0,The Mermaid,2,3649022,2302769,2,Sony Pictures
0,Underworld: Blood Wars,2,121089881,478783,0,Sony Pictures
0,Passengers,2,393642461,2529878,2,Sony Pictures
0,Journey to the West: The De…,2,2275885,859913,0,Sony Pictures
0,Resident Evil: The Final Ch…,2,103144526,9337332,9,Sony Pictures
0,Richard Pryor Live on the S…,3,54689838,24927134,24,Sony Pictures
0,Gandhi,3,121882141,11352399,11,Sony Pictures
0,Tootsie,3,549419276,19965975,19,Sony Pictures
0,Spring Break,3,8468778,8468778,8,Sony Pictures
0,Educating Rita,3,43018851,640758,0,Sony Pictures
0,The Dresser,3,19608752,3294965,3,Sony Pictures
0,The Big Chill,3,166440328,1387503,1,Sony Pictures
0,Against All Odds,3,61050952,17953223,17,Sony Pictures
0,Starman,3,28386409,495897,0,Sony Pictures
0,A Passage to India,3,117957524,6763509,6,Sony Pictures
0,Micki + Maude,3,25721507,590610,0,Sony Pictures
0,Sylvester,3,569936,354030,0,Sony Pictures
0,The Last Dragon,3,17767892,11113533,11,Sony Pictures
0,Murphy's Romance,3,23207347,2310358,2,Sony Pictures
0,Crossroads,3,2751810,2751810,2,Sony Pictures
0,Care Bears Movie II: A New …,3,4169718,3714964,3,Sony Pictures
0,The Last Emperor,3,87134015,5382373,5,Sony Pictures
0,Vice Versa,3,13595641,8729201,8,Sony Pictures
0,Chances Are,3,37802664,13580029,13,Sony Pictures
0,Troop Beverly Hills,3,10214267,5494454,5,Sony Pictures
0,Revenge,3,13574991,2617436,2,Sony Pictures
0,Glory,3,20603877,1723375,1,Sony Pictures
0,Lord of the Flies,3,14973587,9090882,9,Sony Pictures
0,The Doors,3,114815284,30148246,30,Sony Pictures
0,L.A. Story,3,21210681,2913504,2,Sony Pictures
0,Gladiator,3,4073567,4073567,4,Sony Pictures
0,Basic Instinct,3,60515650,39000740,39,Sony Pictures
0,Amos & Andrew,3,4583100,4583100,4,Sony Pictures
0,A Few Good Men,3,131452202,1539697,1,Sony Pictures
0,Groundhog Day,3,207619278,20343005,20,Sony Pictures
0,A River Runs Through It,3,40991338,868180,0,Sony Pictures
0,Guarding Tess,3,45341196,20176036,20,Sony Pictures
0,Higher Learning,3,186828664,712440,0,Sony Pictures
0,The Shawshank Redemption,3,119038152,7100325,7,Sony Pictures
0,The Quick and the Dead,3,52066566,1474503,1,Sony Pictures
0,Hideaway,3,27913473,11473351,11,Sony Pictures
0,Immortal Beloved,3,9254513,188420,0,Sony Pictures
0,Legends of the Fall,3,312107803,5754395,5,Sony Pictures
0,Little Women,3,240198704,1233513,1,Sony Pictures
0,Dolores Claiborne,3,19568663,12193345,12,Sony Pictures
0,The Juror,3,43919414,561819,0,Sony Pictures
0,City Hall,3,57944805,5154061,5,Sony Pictures
0,Jumanji,3,475583473,3854545,3,Sony Pictures
0,Sense and Sensibility,3,189602715,7281714,7,Sony Pictures
0,Mary Reilly,3,5330151,1799440,1,Sony Pictures
0,Bottle Rocket,3,316720,139394,0,Sony Pictures
0,Heavy Metal,3,295317,295317,0,Sony Pictures
0,If Lucy Fell,3,1770402,1770402,1,Sony Pictures
0,The American President,3,178659623,1262409,1,Sony Pictures
0,Race the Sun,3,1414244,1414244,1,Sony Pictures
0,Donnie Brasco,3,135932672,24267551,24,Sony Pictures
0,Booty Call,3,70835176,9572140,9,Sony Pictures
0,Fools Rush In,3,109355775,6194515,6,Sony Pictures
0,Beverly Hills Ninja,3,117088040,171706,0,Sony Pictures
0,Hamlet,3,16552577,703917,0,Sony Pictures
0,Ghosts of Mississippi,3,13016565,56953,0,Sony Pictures
0,Jerry Maguire,3,569771756,10153919,10,Sony Pictures
0,Absolute Power,3,185661549,10042124,10,Sony Pictures
0,The Devil's Own,3,22574814,22574814,22,Sony Pictures
0,Hush,3,44773923,13302205,13,Sony Pictures
0,As Good as it Gets,3,501433754,19040028,19,Sony Pictures
0,The Replacement Killers,3,37630084,230511,0,Sony Pictures
0,I Know What You Did Last Su…,3,287261633,716845,0,Sony Pictures
0,Spiceworld,3,86644137,423934,0,Sony Pictures
0,Desperate Measures,3,26941394,176998,0,Sony Pictures
0,Wild Things,3,32576751,20032257,20,Sony Pictures
0,Jawbreaker,3,3041488,139692,0,Sony Pictures
0,Cruel Intentions,3,107613452,34259728,34,Sony Pictures
0,8MM,3,129856177,17148037,17,Sony Pictures
0,Gloria,3,4167493,49408,0,Sony Pictures
0,Baby Geniuses,3,36631462,16500399,16,Sony Pictures
0,The Deep End of the Ocean,3,30715744,12428281,12,Sony Pictures
0,The End of the Affair,3,31866967,201500,0,Sony Pictures
0,What Planet Are You From?,3,22407333,6291602,6,Sony Pictures
0,Mysteries of Egypt,3,154191360,1618846,1,Sony Pictures
0,Stuart Little,3,691286980,2857717,2,Sony Pictures
0,Hanging Up,3,174511545,8137432,8,Sony Pictures
0,"Girl, Interrupted",3,57112631,132146,0,Sony Pictures
0,The Third Miracle,3,2903782,189601,0,Sony Pictures
0,Whatever it Takes,3,13000501,7860284,7,Sony Pictures
0,Snatch,3,59828177,1053577,1,Sony Pictures
0,Finding Forrester,3,255045492,2234937,2,Sony Pictures
0,Saving Silverman,3,76345570,1650204,1,Sony Pictures
0,Vertical Limit,3,68473360,98553,0,Sony Pictures
0,The Wedding Planner,3,292227932,6886110,6,Sony Pictures
0,The Crimson Rivers,3,520359,13510,0,Sony Pictures
0,The Brothers,3,31983978,19482370,19,Sony Pictures
0,Tailor of Panama,3,2394060,2394060,2,Sony Pictures
0,Tomcats,3,8141622,8141622,8,Sony Pictures
0,The Mothman Prophecies,3,105360544,921628,0,Sony Pictures
0,Black Hawk Down,3,537578510,6152071,6,Sony Pictures
0,Metropolis (2002),3,2933390,183917,0,Sony Pictures
0,Resident Evil,3,89490835,35807082,35,Sony Pictures
0,Panic Room,3,40301577,40301577,40,Sony Pictures
0,Maid in Manhattan,3,374626002,657557,0,Sony Pictures
0,Tears of the Sun,3,137026201,42096225,42,Sony Pictures
0,Darkness Falls,3,128252936,563344,0,Sony Pictures
0,Adaptation,3,85593090,1674280,1,Sony Pictures
0,National Security,3,71746926,56800,0,Sony Pictures
0,Basic,3,14635958,14635958,14,Sony Pictures
0,The Company,3,7971560,295018,0,Sony Pictures
0,Something's Gotta Give,3,496832638,1602613,1,Sony Pictures
0,Big Fish,3,132561738,233856,0,Sony Pictures
0,You Got Served,3,158101214,1439420,1,Sony Pictures
0,50 First Dates,3,441966714,25722776,25,Sony Pictures
0,Les Triplettes de Belleville,3,23631174,1342560,1,Sony Pictures
0,The Statement,3,2983179,51913,0,Sony Pictures
