,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Monthly_Gross_Mil,Studio
0,Lonely Hearts,12,2651745,71754,0,Samuel Goldwyn Films
0,The Golden Seal,12,19516480,576800,0,Samuel Goldwyn Films
0,What Happened Was...,12,313270,16434,0,Samuel Goldwyn Films
0,Better than Sex,12,186276,10808,0,Samuel Goldwyn Films
0,The Man from Elysian Fields,12,5265725,177527,0,Samuel Goldwyn Films
0,Mambo Italiano (US Release),12,12496819,23084,0,Samuel Goldwyn Films
0,MirrorMask,12,1726538,13678,0,Samuel Goldwyn Films
0,Southland Tales,12,545990,13783,0,Samuel Goldwyn Films
0,Revolver,12,146972,84738,0,Samuel Goldwyn Films
0,Fireproof,12,132098815,772506,0,Samuel Goldwyn Films
0,Welcome to the Rileys,12,152857,12191,0,Samuel Goldwyn Films
0,Mao's Last Dancer,12,4806750,17421,0,Samuel Goldwyn Films
0,Casino Jack,12,484158,268970,0,Samuel Goldwyn Films
0,Diana Vreeland: The Eye Has…,12,1876260,21335,0,Samuel Goldwyn Films
0,Waiting for Lightning,12,19537,19537,0,Samuel Goldwyn Films
0,Kirk Cameron's Saving Chris…,12,5467164,250384,0,Samuel Goldwyn Films
0,Experience Preferred,1,2798771,295295,0,Samuel Goldwyn Films
0,The Man from Elysian Fields,1,4258086,54520,0,Samuel Goldwyn Films
0,Seraphim Falls,1,208591,208591,0,Samuel Goldwyn Films
0,Fireproof,1,133498814,266204,0,Samuel Goldwyn Films
0,To Save a Life,1,4614390,2777882,2,Samuel Goldwyn Films
0,Casino Jack,1,2793690,588030,0,Samuel Goldwyn Films
0,Diana Vreeland: The Eye Has…,1,1965883,19161,0,Samuel Goldwyn Films
0,Robot and Frank,1,3317468,13048,0,Samuel Goldwyn Films
0,The Care Bears Movie,3,5828076,5828076,5,Samuel Goldwyn Films
0,The Carriers Are Waiting,3,3993,3255,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,3,1910869,245819,0,Samuel Goldwyn Films
0,Raising Victor Vargas,3,47865,47865,0,Samuel Goldwyn Films
0,Walk on Water,3,1197053,559162,0,Samuel Goldwyn Films
0,D.E.B.S.,3,84450,84410,0,Samuel Goldwyn Films
0,Amazing Grace,3,72596983,13413572,13,Samuel Goldwyn Films
0,Seraphim Falls,3,418296,14945,0,Samuel Goldwyn Films
0,Priceless,3,155389,155389,0,Samuel Goldwyn Films
0,"Yellow Handkerchief, The",3,651745,149502,0,Samuel Goldwyn Films
0,To Save a Life,3,14905272,261029,0,Samuel Goldwyn Films
0,The Grace Card,3,8424583,1099520,1,Samuel Goldwyn Films
0,Casino Jack,3,4063415,60262,0,Samuel Goldwyn Films
0,Elektra Luxx,3,29890,11514,0,Samuel Goldwyn Films
0,The Island President,3,17903,13998,0,Samuel Goldwyn Films
0,Renoir,3,97408,97408,0,Samuel Goldwyn Films
0,Better Living Through Chemi…,3,66936,66936,0,Samuel Goldwyn Films
0,The Care Bears Movie,4,61321915,12224979,12,Samuel Goldwyn Films
0,Raising Victor Vargas,4,1292326,554001,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,4,2769371,186711,0,Samuel Goldwyn Films
0,D.E.B.S.,4,192554,12343,0,Samuel Goldwyn Films
0,Walk on Water,4,5328287,830229,0,Samuel Goldwyn Films
0,Amazing Grace,4,80925086,2152230,2,Samuel Goldwyn Films
0,Priceless,4,3381028,1001105,1,Samuel Goldwyn Films
0,Roman de Gare,4,237250,37250,0,Samuel Goldwyn Films
0,American Violet,4,706725,401182,0,Samuel Goldwyn Films
0,To Save a Life,4,3777210,5922,0,Samuel Goldwyn Films
0,"Yellow Handkerchief, The",4,495588,54734,0,Samuel Goldwyn Films
0,Harry Brown,4,241320,241320,0,Samuel Goldwyn Films
0,The Grace Card,4,7243329,98374,0,Samuel Goldwyn Films
0,Casino Jack,4,1042959,8740,0,Samuel Goldwyn Films
0,The Double Hour,4,300612,166090,0,Samuel Goldwyn Films
0,Exporting Raymond,4,48713,48713,0,Samuel Goldwyn Films
0,The Island President,4,217187,48909,0,Samuel Goldwyn Films
0,Renoir,4,2414895,829577,0,Samuel Goldwyn Films
0,Home Run,4,4250139,2420839,2,Samuel Goldwyn Films
0,Anita: Speaking Truth to Power,4,141982,49952,0,Samuel Goldwyn Films
0,Tangerines,4,29559,21305,0,Samuel Goldwyn Films
0,The Care Bears Movie,5,102862609,3525500,3,Samuel Goldwyn Films
0,The Chipmunk Adventure,5,7104537,4279012,4,Samuel Goldwyn Films
0,Raising Victor Vargas,5,6260596,976718,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,5,4223421,163021,0,Samuel Goldwyn Films
0,Walk on Water,5,7026074,583915,0,Samuel Goldwyn Films
0,Amazing Grace,5,84230833,403528,0,Samuel Goldwyn Films
0,Blind Dating,5,169957,87416,0,Samuel Goldwyn Films
0,Fugitive Pieces,5,1627161,458451,0,Samuel Goldwyn Films
0,Roman de Gare,5,2767407,651983,0,Samuel Goldwyn Films
0,Priceless,5,7420819,505230,0,Samuel Goldwyn Films
0,American Violet,5,2657727,148678,0,Samuel Goldwyn Films
0,Management,5,1935202,676525,0,Samuel Goldwyn Films
0,Harry Brown,5,3120303,866329,0,Samuel Goldwyn Films
0,"Yellow Handkerchief, The",5,632434,14386,0,Samuel Goldwyn Films
0,Exporting Raymond,5,162412,39014,0,Samuel Goldwyn Films
0,There Be Dragons,5,3984624,1065439,1,Samuel Goldwyn Films
0,The Double Hour,5,2087385,656123,0,Samuel Goldwyn Films
0,Bloodworth,5,12971,12971,0,Samuel Goldwyn Films
0,The Island President,5,219270,8421,0,Samuel Goldwyn Films
0,Cowgirls n' Angels,5,91269,91269,0,Samuel Goldwyn Films
0,Home Run,5,5364280,351987,0,Samuel Goldwyn Films
0,Renoir,5,5754395,768697,0,Samuel Goldwyn Films
0,The German Doctor,5,212361,97924,0,Samuel Goldwyn Films
0,Tangerines,5,252586,42587,0,Samuel Goldwyn Films
0,The Care Bears Movie,6,44661258,885135,0,Samuel Goldwyn Films
0,Raising Victor Vargas,6,7183896,300082,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,6,3834284,66202,0,Samuel Goldwyn Films
0,Walk on Water,6,8742640,346386,0,Samuel Goldwyn Films
0,Lila Says,6,20179,20179,0,Samuel Goldwyn Films
0,Amazing Grace,6,42414535,45285,0,Samuel Goldwyn Films
0,Rise: Blood Hunter,6,208252,114306,0,Samuel Goldwyn Films
0,Fugitive Pieces,6,2096129,103136,0,Samuel Goldwyn Films
0,Roman de Gare,6,4847273,505973,0,Samuel Goldwyn Films
0,Priceless,6,7337439,261713,0,Samuel Goldwyn Films
0,Trumbo,6,43548,43548,0,Samuel Goldwyn Films
0,American Violet,6,554434,4574,0,Samuel Goldwyn Films
0,Management,6,3540923,71374,0,Samuel Goldwyn Films
0,Harry Brown,6,5820992,521831,0,Samuel Goldwyn Films
0,The Double Hour,6,4562221,438337,0,Samuel Goldwyn Films
0,Cowgirls n' Angels,6,237788,28513,0,Samuel Goldwyn Films
0,Grassroots,6,6497,6497,0,Samuel Goldwyn Films
0,Home Run,6,2859955,3241,0,Samuel Goldwyn Films
0,Renoir,6,6225156,148505,0,Samuel Goldwyn Films
0,Somm,6,136253,136253,0,Samuel Goldwyn Films
0,Ivory Tower,6,24839,24839,0,Samuel Goldwyn Films
0,Tangerines,6,333494,7565,0,Samuel Goldwyn Films
0,Past Life,6,497172,160384,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,2,636415,312763,0,Samuel Goldwyn Films
0,Seraphim Falls,2,1511732,194760,0,Samuel Goldwyn Films
0,Amazing Grace,2,5200372,5200372,5,Samuel Goldwyn Films
0,To Save a Life,2,13189545,732377,0,Samuel Goldwyn Films
0,"Yellow Handkerchief, The",2,50888,50888,0,Samuel Goldwyn Films
0,Casino Jack,2,3785908,116957,0,Samuel Goldwyn Films
0,The Grace Card,2,1232841,1232841,1,Samuel Goldwyn Films
0,Diana Vreeland: The Eye Has…,2,1004821,5038,0,Samuel Goldwyn Films
0,Raising Victor Vargas,7,7973741,159286,0,Samuel Goldwyn Films
0,He Loves Me... He Loves Me Not,7,3008131,35311,0,Samuel Goldwyn Films
0,I Capture the Castle,7,827333,480887,0,Samuel Goldwyn Films
0,Walk on Water,7,12609765,292498,0,Samuel Goldwyn Films
0,Lila Says,7,407939,80069,0,Samuel Goldwyn Films
0,Goya's Ghosts,7,645980,405879,0,Samuel Goldwyn Films
0,Fugitive Pieces,7,2422969,63225,0,Samuel Goldwyn Films
0,Trumbo,7,395072,64732,0,Samuel Goldwyn Films
0,Roman de Gare,7,6504790,316370,0,Samuel Goldwyn Films
0,Priceless,7,8259784,198622,0,Samuel Goldwyn Films
0,Management,7,4626468,29332,0,Samuel Goldwyn Films
0,Blood: The Last Vampire,7,871581,255355,0,Samuel Goldwyn Films
0,Harry Brown,7,8911637,181941,0,Samuel Goldwyn Films
0,The Double Hour,7,6996064,206988,0,Samuel Goldwyn Films
0,Renoir,7,372132,1986,0,Samuel Goldwyn Films
0,Ivory Tower,7,93303,5088,0,Samuel Goldwyn Films
0,Lila & Eve,7,105810,38263,0,Samuel Goldwyn Films
0,Past Life,7,525274,19715,0,Samuel Goldwyn Films
