,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Monthly_Gross_Mil,Studio
0,The Outsiders,5,73490708,2295275,2,Warner Bros.
0,Local Hero,5,13619478,1974034,1,Warner Bros.
0,High Road to China,5,82392448,1871968,1,Warner Bros.
0,Mike's Murder,5,932505,73479,0,Warner Bros.
0,Greystoke: The Legend of Ta…,5,156101763,8408012,8,Warner Bros.
0,Purple Hearts,5,830271,686675,0,Warner Bros.
0,Police Academy,5,259613752,15142511,15,Warner Bros.
0,Finders Keepers,5,1157868,1157868,1,Warner Bros.
0,Amadeus,5,242916544,3952012,3,Warner Bros.
0,Lost in America,5,42691751,4015013,4,Warner Bros.
0,Police Academy 2: Their Fir…,5,248403975,10317345,10,Warner Bros.
0,Ladyhawke,5,79357737,6694497,6,Warner Bros.
0,The Killing Fields,5,136242797,1279332,1,Warner Bros.
0,The Color Purple,5,183301711,1803623,1,Warner Bros.
0,Police Academy 3: Back in T…,5,160533616,4809050,4,Warner Bros.
0,Lethal Weapon,5,226252705,7565679,7,Warner Bros.
0,Beetle Juice,5,230174678,14585661,14,Warner Bros.
0,Above the Law,5,30889798,3776229,3,Warner Bros.
0,Pink Cadillac,5,5310819,5310819,5,Warner Bros.
0,Driving Miss Daisy,5,402041200,4762338,4,Warner Bros.
0,Joe Versus the Volcano,5,37756637,992811,0,Warner Bros.
0,Defending Your Life,5,45973562,2696864,2,Warner Bros.
0,If Looks Could Kill,5,22558964,688333,0,Warner Bros.
0,Out for Justice,5,140770948,8033112,8,Warner Bros.
0,New Jack City,5,172332683,3830607,3,Warner Bros.
0,Switch,5,26852021,12139385,12,Warner Bros.
0,Lethal Weapon 3,5,213484096,95284051,95,Warner Bros.
0,Dave,5,105212753,42159616,42,Warner Bros.
0,Unforgiven,5,97419194,1662166,1,Warner Bros.
0,Made In America,5,14104224,14104224,14,Warner Bros.
0,With Honors,5,40193802,10584894,10,Warner Bros.
0,Ace Ventura: Pet Detective,5,142164869,44420406,44,Warner Bros.
0,Maverick,5,68700300,45516891,45,Warner Bros.
0,Just Cause,5,36746780,178691,0,Warner Bros.
0,Outbreak,5,260156930,2866407,2,Warner Bros.
0,A Little Princess,5,8507995,5685536,5,Warner Bros.
0,Executive Decision,5,271297216,3586047,3,Warner Bros.
0,Diabolique,5,32819551,825944,0,Warner Bros.
0,Twister,5,492116581,175371108,175,Warner Bros.
0,Vegas Vacation,5,144279532,1323901,1,Warner Bros.
0,Anna Karenina,5,2733520,308730,0,Warner Bros.
0,Selena,5,171410301,1917341,1,Warner Bros.
0,Murder at 1600,5,115049620,7937653,7,Warner Bros.
0,Father's Day,5,80986875,26569179,26,Warner Bros.
0,Cats Don't Dance,5,3490246,163820,0,Warner Bros.
0,Addicted To Love,5,36484263,22587210,22,Warner Bros.
0,City of Angels,5,332190478,24653366,24,Warner Bros.
0,The Butcher Boy,5,7802647,881953,0,Warner Bros.
0,Dangerous Beauty,5,20915680,273411,0,Warner Bros.
0,L.A. Confidential,5,193192847,667775,0,Warner Bros.
0,U.S. Marshals,5,283624638,1674346,1,Warner Bros.
0,Tarzan and the Lost City,5,1976416,521663,0,Warner Bros.
0,Quest for Camelot,5,40052200,17922679,17,Warner Bros.
0,Almost Heroes,5,4007707,4007707,4,Warner Bros.
0,Lost and Found,5,24829485,1104750,1,Warner Bros.
0,The Matrix,5,593963679,23183275,23,Warner Bros.
0,Analyze This,5,410906576,4812334,4,Warner Bros.
0,"Goodbye, Lover",5,5717352,73164,0,Warner Bros.
0,True Crime,5,33129658,270058,0,Warner Bros.
0,The King and I,5,46792450,883261,0,Warner Bros.
0,Romeo Must Die,5,220333133,1693523,1,Warner Bros.
0,Ready to Rumble,5,36840971,341766,0,Warner Bros.
0,The Green Mile,5,273567289,120613,0,Warner Bros.
0,Gossip,5,14776639,487270,0,Warner Bros.
0,The Whole Nine Yards,5,114480521,174932,0,Warner Bros.
0,My Dog Skip,5,132677102,506875,0,Warner Bros.
0,Battlefield Earth: A Saga o…,5,54296433,20667494,20,Warner Bros.
0,Driven,5,111439824,15916946,15,Warner Bros.
0,The Dish,5,6399290,718280,0,Warner Bros.
0,Pokemon 3: The Movie,5,67197069,520786,0,Warner Bros.
0,Exit Wounds,5,204085628,1213741,1,Warner Bros.
0,Miss Congeniality,5,213575859,118349,0,Warner Bros.
0,See Spot Run,5,66677761,124281,0,Warner Bros.
0,Angel Eyes,5,32150721,19826694,19,Warner Bros.
0,Murder by Numbers,5,146457518,11100627,11,Warner Bros.
0,Harry Potter and the Sorcer…,5,952549819,202398,0,Warner Bros.
0,Showtime,5,151487573,408978,0,Warner Bros.
0,The Salton Sea,5,2713261,435304,0,Warner Bros.
0,Death to Smoochy,5,8355815,19866,0,Warner Bros.
0,Queen of the Damned,5,30307804,30099,0,Warner Bros.
0,Insomnia,5,77562511,45895030,45,Warner Bros.
0,Gods and Generals,5,12882934,7450,0,Warner Bros.
0,Kangaroo Jack,5,266512609,299970,0,Warner Bros.
0,Dreamcatcher,5,100888499,314827,0,Warner Bros.
0,Cradle 2 the Grave,5,103853607,131420,0,Warner Bros.
0,Malibu's Most Wanted,5,162210087,8750162,8,Warner Bros.
0,Two Weeks Notice,5,93354918,3400,0,Warner Bros.
0,A Mighty Wind,5,60009969,10531992,10,Warner Bros.
0,What a Girl Wants,5,177239925,2532625,2,Warner Bros.
0,The Matrix Reloaded,5,661984244,238592411,238,Warner Bros.
0,The In-Laws,5,26693433,15918187,15,Warner Bros.
0,Mystic River,5,270320153,129258,0,Warner Bros.
0,New York Minute,5,44922967,13562149,13,Warner Bros.
0,Scooby-Doo 2: Monsters Unle…,5,327623179,2231948,2,Warner Bros.
0,Clifford's Really Big Movie,5,5516732,226011,0,Warner Bros.
0,The Life of Brian,5,78476542,335558,0,Warner Bros.
0,NASCAR: The IMAX Experience,5,46202225,2401609,2,Warner Bros.
0,Starsky & Hutch,5,349393912,590679,0,Warner Bros.
0,Taking Lives,5,130407126,330959,0,Warner Bros.
0,The Whole Ten Yards,5,48470299,141788,0,Warner Bros.
0,Troy,5,269996823,113312607,113,Warner Bros.
0,Constantine,5,150653674,641301,0,Warner Bros.
0,House of Wax,5,97488035,30247299,30,Warner Bros.
0,Miss Congeniality 2: Armed …,5,189090972,1498978,1,Warner Bros.
0,Million Dollar Baby,5,400886227,804892,0,Warner Bros.
0,The Phantom of the Opera,5,51225796,18358,0,Warner Bros.
0,Dominion: Prequel to the Ex…,5,447364,251495,0,Warner Bros.
0,Deep Sea 3-D,5,666094303,4058158,4,Warner Bros.
0,ATL,5,63321805,181356,0,Warner Bros.
0,16 Blocks,5,73543186,285957,0,Warner Bros.
0,Firewall,5,97465696,92411,0,Warner Bros.
0,V for Vendetta,5,279451740,957774,0,Warner Bros.
0,Poseidon,5,115488510,48268226,48,Warner Bros.
0,In the Land of Women,5,42952114,1620296,1,Warner Bros.
0,Lucky You,5,20117791,5605738,5,Warner Bros.
0,Music and Lyrics,5,101104537,109584,0,Warner Bros.
0,The Reaping,5,99757273,729494,0,Warner Bros.
0,TMNT,5,214584800,788348,0,Warner Bros.
0,300,5,834575624,1862243,1,Warner Bros.
0,Happy Feet,5,198000317,28902,0,Warner Bros.
0,Harold & Kumar Escape from …,5,168354193,17968385,17,Warner Bros.
0,Fool's Gold,5,280437081,533918,0,Warner Bros.
0,"10,000 B.C.",5,471513902,1191653,1,Warner Bros.
0,The Bucket List,5,466617440,562403,0,Warner Bros.
0,Speed Racer,5,134441972,41647681,41,Warner Bros.
0,Sex and the City,5,77958978,77958978,77,Warner Bros.
0,Ghosts of Girlfriends Past,5,194233757,50986951,50,Warner Bros.
0,Gran Torino,5,738952508,819975,0,Warner Bros.
0,He's Just Not That Into You,5,469417769,259159,0,Warner Bros.
0,17 Again,5,286353189,19250453,19,Warner Bros.
0,Observe and Report,5,117687702,981865,0,Warner Bros.
0,Under the Sea 3D,5,652597737,3558162,3,Warner Bros.
0,Watchmen,5,429591919,392583,0,Warner Bros.
0,Terminator Salvation,5,185208671,97319621,97,Warner Bros.
0,The Losers,5,91652446,3617350,3,Warner Bros.
0,Hubble 3D,5,741745843,44005403,44,Warner Bros.
0,Cop Out,5,89719138,88692,0,Warner Bros.
0,The Blind Side,5,767859214,22909,0,Warner Bros.
0,Clash of the Titans,5,642036818,5937064,5,Warner Bros.
0,A Nightmare on Elm Street,5,232034170,22839455,22,Warner Bros.
0,The Book of Eli,5,94835059,37090,0,Warner Bros.
0,Sex and the City 2,5,74992181,60784084,60,Warner Bros.
0,Something Borrowed,5,115389220,35825317,35,Warner Bros.
0,Hall Pass,5,45060734,47258,0,Warner Bros.
0,Red Riding Hood,5,112846745,222144,0,Warner Bros.
0,Sucker Punch,5,108994326,303312,0,Warner Bros.
0,Arthur,5,130824619,942561,0,Warner Bros.
0,Born to be Wild 3D,5,429679658,3206780,3,Warner Bros.
0,Unknown,5,63686397,28334,0,Warner Bros.
0,The Hangover Part II,5,186037327,154426960,154,Warner Bros.
0,Project X,5,109443725,64295,0,Warner Bros.
0,Wrath of the Titans,5,329580326,1906110,1,Warner Bros.
0,The Lucky One,5,221195666,16238974,16,Warner Bros.
0,To the Arctic 3D,5,112796717,2139845,2,Warner Bros.
0,Journey 2: The Mysterious I…,5,411150556,1233334,1,Warner Bros.
0,Dark Shadows,5,160595158,66973841,66,Warner Bros.
0,Chernobyl Diaries,5,11371114,11371114,11,Warner Bros.
0,Jack the Giant Slayer,5,323839488,1288704,1,Warner Bros.
0,The Incredible Burt Wonders…,5,22537881,44504,0,Warner Bros.
0,42,5,440271074,20435009,20,Warner Bros.
0,The Great Gatsby,5,421406505,131945118,131,Warner Bros.
0,The Hangover 3,5,178939073,94993956,94,Warner Bros.
0,300: Rise of an Empire,5,425409273,664916,0,Warner Bros.
0,The Lego Movie,5,1272261097,2712376,2,Warner Bros.
0,Island of Lemurs: Madagascar,5,100531019,1672024,1,Warner Bros.
0,Transcendence,5,112785280,2763884,2,Warner Bros.
0,Gravity,5,274092705,27085,0,Warner Bros.
0,Godzilla,5,458872930,179093006,179,Warner Bros.
0,Blended,5,53665480,32458944,32,Warner Bros.
0,Focus,5,53862963,51472,0,Warner Bros.
0,American Sniper,5,1748234856,1649333,1,Warner Bros.
0,The Water Diviner,5,18079911,2427551,2,Warner Bros.
0,Jupiter Ascending,5,47387723,47618,0,Warner Bros.
0,Run All Night,5,26461644,57820,0,Warner Bros.
0,Get Hard,5,443266832,4803888,4,Warner Bros.
0,Hot Pursuit,5,107084474,32934354,32,Warner Bros.
0,Mad Max: Fury Road,5,288554078,122834265,122,Warner Bros.
0,San Andreas,5,72626201,72626201,72,Warner Bros.
0,Entourage,5,7384838,7384838,7,Warner Bros.
0,Barbershop: The Next Cut,5,207915027,7314460,7,Warner Bros.
0,Keanu,5,76792887,8333679,8,Warner Bros.
0,Batman v Superman: Dawn of …,5,1314559960,3414640,3,Warner Bros.
0,Midnight Special,5,11069047,97976,0,Warner Bros.
0,The Nice Guys,5,40964522,25600850,25,Warner Bros.
0,CHiPS,5,55645010,200065,0,Warner Bros.
0,Going in Style,5,171719469,5314411,5,Warner Bros.
0,Kong: Skull Island,5,667978456,1751615,1,Warner Bros.
0,The Lego Batman Movie,5,701154139,864281,0,Warner Bros.
0,Unforgettable,5,44811715,1407901,1,Warner Bros.
0,King Arthur: Legend of the …,5,87009380,36002957,36,Warner Bros.
0,"Everything, Everything",5,40337700,24981587,24,Warner Bros.
0,Superman II,6,66575815,42566543,42,Warner Bros.
0,Chariots of Fire,6,210686693,3752303,3,Warner Bros.
0,Deathtrap,6,19063683,351038,0,Warner Bros.
0,Mad Max 2: The Road Warrior,6,36886995,3742190,3,Warner Bros.
0,Firefox,6,32888303,20284699,20,Warner Bros.
0,Blade Runner,6,9554169,9554169,9,Warner Bros.
0,The Man with Two Brains,6,29986593,9277353,9,Warner Bros.
0,Superman III,6,54686201,34161868,34,Warner Bros.
0,Twilight Zone: The Movie,6,10368098,10368098,10,Warner Bros.
0,Once Upon a Time in America,6,12744575,5167843,5,Warner Bros.
0,Police Academy,6,379615215,8796643,8,Warner Bros.
0,Greystoke: The Legend of Ta…,6,220748634,3381770,3,Warner Bros.
0,Gremlins,6,202207802,76644178,76,Warner Bros.
0,Cannonball Run II,6,12884055,12884055,12,Warner Bros.
0,Amadeus,6,202561698,1080165,1,Warner Bros.
0,The Goonies,6,119744389,43662908,43,Warner Bros.
0,Police Academy 2: Their Fir…,6,109037606,1797905,1,Warner Bros.
0,Pale Rider,6,14520811,14520811,14,Warner Bros.
0,The Witches of Eastwick,6,78888142,36852669,36,Warner Bros.
0,Full Metal Jacket,6,3652335,3652335,3,Warner Bros.
0,Funny Farm,6,40501261,18260607,18,Warner Bros.
0,Beetle Juice,6,64494491,2044083,2,Warner Bros.
0,Batman,6,188122996,120194654,120,Warner Bros.
0,Driving Miss Daisy,6,102004417,370745,0,Warner Bros.
0,Gremlins 2: The New Batch,6,70956283,31851514,31,Warner Bros.
0,Don't Tell Mom the Babysitt…,6,18231156,11877193,11,Warner Bros.
0,Robin Hood: Prince of Thieves,6,192779922,87345255,87,Warner Bros.
0,Lethal Weapon 3,6,478134819,33740837,33,Warner Bros.
0,Class Act,6,12452369,7825061,7,Warner Bros.
0,Batman Returns,6,180572199,109227557,109,Warner Bros.
0,Unforgiven,6,98474861,1055667,1,Warner Bros.
0,Made In America,6,92000190,22457780,22,Warner Bros.
0,Dave,6,158575906,14705711,14,Warner Bros.
0,Dennis the Menace,6,16083814,16083814,16,Warner Bros.
0,Maverick,6,205319893,30874572,30,Warner Bros.
0,Wyatt Earp,6,10336293,10336293,10,Warner Bros.
0,A Little Princess,6,39637014,2931457,2,Warner Bros.
0,Outbreak,6,201455614,1433819,1,Warner Bros.
0,The Bridges of Madison County,6,192569458,57396877,57,Warner Bros.
0,Batman Forever,6,343061056,145589273,145,Warner Bros.
0,Twister,6,832855543,45540247,45,Warner Bros.
0,Executive Decision,6,56289292,415786,0,Warner Bros.
0,Eraser,6,94027247,57603471,57,Warner Bros.
0,Selena,6,106045978,362044,0,Warner Bros.
0,Father's Day,6,111411918,1838117,1,Warner Bros.
0,Murder at 1600,6,101765812,1082272,1,Warner Bros.
0,Addicted To Love,6,126176548,10970781,10,Warner Bros.
0,Batman & Robin,6,142161208,82688862,82,Warner Bros.
0,City of Angels,6,301396017,2323555,2,Warner Bros.
0,Almost Heroes,6,11242343,1695790,1,Warner Bros.
0,Quest for Camelot,6,85230692,4007647,4,Warner Bros.
0,A Perfect Murder,6,169869441,57716175,57,Warner Bros.
0,U.S. Marshals,6,230254090,336525,0,Warner Bros.
0,Dangerous Beauty,6,4514194,203511,0,Warner Bros.
